,init_assem_id,entering_assem_id,product_assem_id,leaving_assem_id,metal_bs,leaving_bs,entering_bs,duplicate_count,kind
480,236,,362,2,M1.b,X0.a,L6.a,1,intra
481,236,,309,2,M1.b,X0.a,L3.a,1,intra
482,236,,347,2,M7.b,X1.a,L6.a,1,intra
483,236,,392,2,M7.b,X1.a,L3.a,1,intra
484,236,,342,2,M9.b,X2.a,L4.a,1,intra
485,236,,320,2,M1.b,X0.a,L5.a,2,intra
486,236,,349,2,M7.b,X1.a,L5.a,2,intra
487,236,,346,2,M9.b,X2.a,L5.a,2,intra
488,237,,323,2,M1.b,X0.a,L6.b,1,intra
489,237,,310,2,M1.b,X0.a,L3.a,1,intra
490,237,,326,2,M1.b,X0.a,L5.a,2,intra
491,238,,310,2,M1.b,X0.a,L3.a,1,intra
492,238,,420,2,M1.b,X0.a,L6.a,2,intra
493,239,,308,2,M1.b,X0.a,L3.a,1,intra
494,239,,381,2,M1.b,X0.a,L6.a,2,intra
495,239,,351,2,M8.b,X1.a,L6.a,4,intra
496,239,,313,2,M8.b,X1.a,L3.a,2,intra
497,239,,348,2,M8.b,X1.a,L4.a,4,intra
498,240,,392,2,M1.b,X0.a,L6.a,1,intra
499,240,,354,2,M8.b,X1.a,L6.a,1,intra
500,240,,345,2,M9.b,X2.a,L4.a,2,intra
501,240,,309,2,M1.b,X0.a,L3.a,1,intra
502,240,,325,2,M8.b,X1.a,L3.a,1,intra
503,240,,315,2,M1.b,X0.a,L5.a,1,intra
504,240,,349,2,M8.b,X1.a,L4.a,2,intra
505,240,,351,2,M9.b,X2.a,L5.a,1,intra
506,241,,310,2,M1.b,X0.a,L3.a,2,intra
507,242,,347,2,M7.a,X1.a,L4.a,4,intra
508,242,,354,2,M7.a,X1.a,L5.a,4,intra
509,242,,308,2,M1.b,X0.a,L3.a,1,intra
510,242,,321,2,M1.b,X0.a,L5.a,2,intra
511,243,,311,2,M1.b,X0.a,L3.a,1,intra
512,243,,322,2,M6.b,X1.a,L5.a,1,intra
513,244,,355,2,M7.b,X2.a,L3.a,4,intra
514,244,,328,2,M6.b,X1.a,L5.b,2,intra
515,244,,312,2,M1.b,X0.a,L3.a,2,intra
516,245,,395,2,M8.a,X2.a,L3.a,1,intra
517,245,,313,2,M1.b,X0.a,L3.a,1,intra
518,245,,356,2,M8.a,X2.a,L5.a,2,intra
519,245,,325,2,M1.b,X0.a,L5.a,2,intra
520,245,,342,2,M6.b,X1.a,L6.b,2,intra
521,245,,337,2,M6.b,X1.a,L5.a,2,intra
522,245,,327,2,M1.b,X0.a,L6.b,2,intra
523,246,,312,2,M1.b,X0.a,L3.a,1,intra
524,246,,316,2,M8.b,X3.a,L3.a,2,intra
525,246,,383,2,M6.b,X1.a,L4.a,1,intra
526,246,,355,2,M8.b,X3.a,L4.a,2,intra
527,247,,331,2,M6.b,X1.a,L5.a,2,intra
528,247,,356,2,M6.b,X1.a,L4.a,2,intra
529,247,,314,2,M1.b,X0.a,L3.a,2,intra
530,247,,332,2,M1.b,X0.a,L6.b,2,intra
531,247,,345,2,M6.b,X1.a,L6.b,4,intra
532,248,,327,2,M1.b,X0.a,L6.c,1,intra
533,248,,347,2,M6.b,X1.a,L6.c,1,intra
534,248,,315,2,M1.b,X0.a,L3.a,1,intra
535,248,,396,2,M9.b,X2.a,L3.a,1,intra
536,248,,334,2,M6.b,X1.a,L5.a,2,intra
537,248,,320,2,M1.b,X0.a,L5.a,2,intra
538,248,,356,2,M6.b,X1.a,L4.a,1,intra
539,248,,345,2,M9.b,X2.a,L5.a,2,intra
540,249,,311,2,M1.b,X0.a,L3.a,2,intra
541,250,,313,2,M1.b,X0.a,L3.a,2,intra
542,250,,362,2,M1.b,X0.a,L6.a,4,intra
543,250,,351,2,M6.b,X1.a,L4.a,4,intra
544,251,,313,2,M1.b,X0.a,L3.a,1,intra
545,251,,351,2,M1.b,X0.a,L6.a,2,intra
546,251,,342,2,M7.b,X2.a,L6.a,2,intra
547,251,,337,2,M5.b,X1.a,L6.a,2,intra
548,251,,331,2,M1.b,X0.a,L5.a,2,intra
549,251,,394,2,M7.b,X2.a,L3.a,1,intra
550,251,,339,2,M5.b,X1.a,L5.a,2,intra
551,252,,355,2,M7.b,X2.a,L3.a,2,intra
552,252,,328,2,M5.b,X1.a,L6.a,1,intra
553,252,,312,2,M1.b,X0.a,L3.a,1,intra
554,252,,366,2,M7.b,X2.a,L6.a,2,intra
555,253,,311,2,M1.b,X0.a,L3.a,2,intra
556,253,,322,2,M5.b,X1.a,L6.b,2,intra
557,254,,362,2,M1.b,X0.a,L6.a,1,intra
558,254,,318,2,M5.b,X1.a,L4.a,1,intra
559,254,,319,2,M5.b,X1.a,L6.a,1,intra
560,254,,314,2,M1.b,X0.a,L3.a,1,intra
561,254,,369,2,M7.b,X2.a,L5.b,2,intra
562,254,,346,2,M5.b,X1.a,L5.b,2,intra
563,254,,345,2,M1.b,X0.a,L5.b,2,intra
564,254,,368,2,M7.b,X2.a,L6.a,1,intra
565,254,,339,2,M7.b,X2.a,L3.a,1,intra
566,255,,311,2,M1.b,X0.a,L3.a,2,intra
567,256,,314,2,M5.b,X1.a,L4.b,1,intra
568,256,,315,2,M1.b,X0.a,L3.a,1,intra
569,256,,349,2,M1.b,X0.a,L6.a,2,intra
570,256,,334,2,M5.b,X1.a,L6.a,2,intra
571,256,,331,2,M1.b,X0.a,L5.c,1,intra
572,256,,342,2,M9.a,X2.a,L3.a,1,intra
573,256,,369,2,M9.a,X2.a,L6.a,2,intra
574,256,,348,2,M5.b,X1.a,L5.c,1,intra
575,257,,312,2,M1.b,X0.a,L3.a,1,intra
576,257,,383,2,M8.a,X3.a,L3.a,1,intra
577,257,,366,2,M7.a,X2.a,L4.b,2,intra
578,258,,392,2,M1.b,X0.a,L6.a,1,intra
579,258,,325,2,M5.b,X1.a,L6.a,1,intra
580,258,,315,2,M1.b,X0.a,L3.a,1,intra
581,258,,369,2,M8.b,X2.a,L4.a,2,intra
582,258,,396,2,M1.b,X0.a,L5.c,1,intra
583,258,,337,2,M8.b,X2.a,L3.a,1,intra
584,258,,330,2,M5.b,X1.a,L4.a,2,intra
585,258,,351,2,M5.b,X1.a,L5.c,1,intra
586,259,,313,2,M1.b,X0.a,L3.a,1,intra
587,259,,368,2,M7.a,X2.a,L4.a,2,intra
588,259,,354,2,M5.b,X1.a,L5.b,2,intra
589,259,,347,2,M1.b,X0.a,L5.b,2,intra
590,259,,329,2,M5.b,X1.a,L4.a,2,intra
591,260,,355,2,M5.b,X1.a,L5.c,2,intra
592,260,,366,2,M6.b,X2.a,L5.c,2,intra
593,260,,316,2,M1.b,X0.a,L3.a,2,intra
594,261,,317,2,M1.b,X0.a,L3.a,1,intra
595,261,,342,2,M6.b,X2.a,L5.a,4,intra
596,261,,319,2,M1.b,X0.a,L5.a,4,intra
597,261,,356,2,M5.b,X1.a,L5.a,4,intra
598,262,,314,2,M1.b,X0.a,L5.a,2,intra
599,262,,375,2,M7.b,X2.a,L6.a,2,intra
600,262,,315,2,M1.b,X0.a,L3.a,2,intra
601,262,,349,2,M1.b,X0.a,L6.a,4,intra
602,262,,381,2,M7.b,X2.a,L3.a,1,intra
603,262,,339,2,M1.b,X0.a,L4.c,2,intra
604,263,,336,2,M8.a,X2.a,L3.a,1,intra
605,263,,375,2,M8.a,X2.a,L5.a,2,intra
606,263,,315,2,M1.b,X0.a,L3.a,2,intra
607,263,,330,2,M1.b,X0.a,L5.a,4,intra
608,263,,356,2,M1.b,X0.a,L6.b,2,intra
609,263,,342,2,M1.b,X0.a,L4.c,2,intra
610,264,,318,2,M1.b,X0.a,L5.a,2,intra
611,264,,345,2,M1.b,X0.a,L4.a,4,intra
612,264,,380,2,M8.b,X2.a,L6.b,1,intra
613,264,,314,2,M1.b,X0.a,L3.a,2,intra
614,264,,324,2,M8.b,X2.a,L3.a,1,intra
615,264,,356,2,M1.b,X0.a,L6.b,2,intra
616,264,,375,2,M8.b,X2.a,L4.a,2,intra
617,265,,347,2,M1.b,X0.a,L4.a,4,intra
618,265,,313,2,M1.b,X0.a,L3.a,2,intra
619,265,,380,2,M9.b,X2.a,L5.a,2,intra
620,265,,329,2,M1.b,X0.a,L5.a,4,intra
621,266,,311,2,M1.b,X0.a,L3.a,2,intra
622,267,,312,2,M1.b,X0.a,L3.a,4,intra
623,267,,383,2,M1.b,X0.a,L6.b,4,intra
624,268,,312,2,M1.b,X0.a,L3.a,2,intra
625,268,,383,2,M7.a,X2.a,L5.a,2,intra
626,269,,311,2,M1.b,X0.a,L3.a,4,intra
627,270,,362,2,M1.b,X0.a,L4.b,8,intra
628,270,,317,2,M1.b,X0.a,L3.a,2,intra
629,270,,381,2,M6.b,X2.a,L4.b,4,intra
630,271,,324,2,M5.b,X2.a,L6.b,1,intra
631,271,,375,2,M5.b,X2.a,L5.a,2,intra
632,271,,318,2,M1.b,X0.a,L3.a,2,intra
633,271,,339,2,M1.b,X0.a,L6.b,2,intra
634,271,,369,2,M1.b,X0.a,L5.a,4,intra
635,271,,381,2,M5.b,X2.a,L4.c,1,intra
636,271,,342,2,M1.b,X0.a,L4.c,2,intra
637,272,,328,2,M8.a,X3.a,L3.a,1,intra
638,272,,316,2,M1.b,X0.a,L3.a,2,intra
639,272,,383,2,M5.b,X2.a,L4.c,1,intra
640,272,,366,2,M1.b,X0.a,L4.c,2,intra
641,273,,317,2,M1.b,X0.a,L3.a,2,intra
642,273,,380,2,M5.b,X2.a,L4.a,4,intra
643,273,,368,2,M1.b,X0.a,L4.a,8,intra
644,274,,347,2,M6.a,X1.a,L3.a,8,intra
645,274,,321,2,M1.b,X0.a,L3.a,4,intra
646,275,,394,2,M1.b,X0.a,L6.a,1,intra
647,275,,351,2,M6.a,X1.a,L3.a,2,intra
648,275,,396,2,M6.a,X1.a,L4.a,2,intra
649,275,,325,2,M8.b,X2.a,L3.a,2,intra
650,275,,392,2,M8.b,X2.a,L4.a,2,intra
651,275,,319,2,M1.b,X0.a,L3.a,2,intra
652,276,,322,2,M1.b,X0.a,L3.a,4,intra
653,277,,323,2,M1.b,X0.a,L3.a,4,intra
654,278,,395,2,M8.b,X1.a,L4.a,2,intra
655,278,,396,2,M8.b,X1.a,L6.b,4,intra
656,278,,331,2,M8.b,X1.a,L3.a,4,intra
657,278,,324,2,M1.b,X0.a,L3.a,2,intra
658,278,,336,2,M1.b,X0.a,L6.b,2,intra
659,279,,323,2,M1.b,X0.a,L3.a,2,intra
660,280,,383,2,M8.a,X3.a,L3.a,2,intra
661,280,,366,2,M6.a,X2.a,L3.a,4,intra
662,280,,328,2,M1.b,X0.a,L3.a,2,intra
663,281,,336,2,M6.a,X2.a,L4.b,2,intra
664,281,,392,2,M1.b,X0.a,L4.b,4,intra
665,281,,394,2,M1.b,X0.a,L6.a,2,intra
666,281,,381,2,M6.a,X2.a,L3.a,2,intra
667,281,,327,2,M1.b,X0.a,L3.a,4,intra
668,282,,328,2,M1.b,X0.a,L3.a,4,intra
669,282,,383,2,M6.a,X2.a,L3.a,4,intra
670,283,,417,2,M1.b,X0.a,L6.a,1,intra
671,283,,320,2,M1.b,X0.a,L3.a,1,intra
672,283,,330,2,M7.b,X2.a,L2.c,1,intra
673,283,,419,2,M7.b,X2.a,L3.a,1,intra
674,283,,346,2,M5.a,X1.a,L2.c,1,intra
675,283,,333,2,M5.a,X1.a,L3.a,1,intra
676,283,,405,2,M7.b,X2.a,L5.b,1,intra
677,283,,404,2,M7.b,X2.a,L6.a,1,intra
678,283,,369,2,M5.a,X1.a,L4.a,1,intra
679,283,,345,2,M1.b,X0.a,L5.b,1,intra
680,284,,321,2,M1.b,X0.a,L3.a,1,intra
681,284,,421,2,M1.b,X0.a,L6.a,2,intra
682,284,,405,2,M5.a,X1.a,L6.a,4,intra
683,284,,348,2,M5.a,X1.a,L2.c,2,intra
684,284,,347,2,M5.a,X1.a,L3.a,2,intra
685,285,,349,2,M1.b,X0.a,L6.a,1,intra
686,285,,411,2,M5.a,X1.a,L6.a,1,intra
687,285,,320,2,M1.b,X0.a,L3.a,1,intra
688,285,,345,2,M9.b,X2.a,L4.b,1,intra
689,285,,349,2,M5.a,X1.a,L2.c,1,intra
690,285,,404,2,M5.a,X1.a,L3.a,1,intra
691,285,,330,2,M1.b,X0.a,L5.a,1,intra
692,285,,334,2,M9.b,X2.a,L2.c,1,intra
693,285,,405,2,M9.b,X2.a,L5.a,1,intra
694,286,,381,2,M1.b,X0.a,L6.a,1,intra
695,286,,405,2,M5.a,X1.a,L4.a,4,intra
696,286,,321,2,M1.b,X0.a,L3.a,1,intra
697,286,,329,2,M5.a,X1.a,L3.a,2,intra
698,286,,351,2,M5.a,X1.a,L2.c,2,intra
699,287,,325,2,M7.a,X2.a,L2.c,1,intra
700,287,,319,2,M1.b,X0.a,L3.a,1,intra
701,287,,404,2,M7.a,X2.a,L4.a,2,intra
702,287,,411,2,M5.a,X1.a,L4.a,2,intra
703,287,,354,2,M5.a,X1.a,L2.c,1,intra
704,287,,329,2,M5.a,X1.a,L3.a,1,intra
705,287,,342,2,M1.b,X0.a,L5.b,1,intra
706,288,,329,2,M1.b,X0.a,L3.a,1,intra
707,288,,362,2,M5.a,X1.a,L2.c,1,intra
708,288,,347,2,M5.a,X1.a,L3.a,1,intra
709,288,,405,2,M6.b,X2.a,L6.a,2,intra
710,288,,419,2,M1.b,X0.a,L6.a,2,intra
711,288,,351,2,M6.b,X2.a,L4.b,1,intra
712,289,,422,2,M1.b,X0.a,L5.b,2,intra
713,289,,323,2,M1.b,X0.a,L3.a,1,intra
714,290,,420,2,M1.b,X0.a,L6.a,1,intra
715,290,,326,2,M1.b,X0.a,L3.a,2,intra
716,291,,324,2,M1.b,X0.a,L3.a,1,intra
717,291,,331,2,M7.a,X1.a,L2.c,2,intra
718,291,,335,2,M1.b,X0.a,L5.a,2,intra
719,291,,396,2,M7.a,X1.a,L4.b,2,intra
720,291,,411,2,M7.a,X1.a,L5.a,4,intra
721,292,,375,2,M5.a,X2.a,L2.c,1,intra
722,292,,369,2,M1.b,X0.a,L5.a,2,intra
723,292,,335,2,M5.a,X2.a,L6.b,1,intra
724,292,,330,2,M1.b,X0.a,L3.a,2,intra
725,292,,349,2,M1.b,X0.a,L6.b,2,intra
726,292,,421,2,M5.a,X2.a,L3.a,1,intra
727,292,,345,2,M1.b,X0.a,L4.c,2,intra
728,293,,380,2,M5.a,X2.a,L2.c,1,intra
729,293,,342,2,M1.b,X0.a,L5.b,2,intra
730,293,,335,2,M5.a,X2.a,L4.a,2,intra
731,293,,404,2,M1.b,X0.a,L4.a,4,intra
732,293,,327,2,M1.b,X0.a,L3.a,2,intra
733,293,,321,2,M5.a,X2.a,L3.a,1,intra
734,294,,383,2,M5.a,X2.a,L2.c,2,intra
735,294,,328,2,M1.b,X0.a,L3.a,2,intra
736,295,,405,2,M5.a,X1.a,L3.a,2,intra
737,295,,347,2,M5.a,X1.a,L2.c,1,intra
738,295,,392,2,M6.a,X2.a,L2.c,1,intra
739,295,,333,2,M1.b,X0.a,L3.a,2,intra
740,295,,404,2,M6.a,X2.a,L3.a,2,intra
741,295,,331,2,M5.a,X1.a,L4.a,1,intra
742,295,,339,2,M1.b,X0.a,L5.b,1,intra
743,296,,339,2,M4.a,X1.a,L1.c,2,intra
744,296,,404,2,M4.a,X1.a,L6.a,4,intra
745,296,,321,2,M1.b,X0.a,L3.a,1,intra
746,296,,392,2,M4.a,X1.a,L3.a,2,intra
747,296,,421,2,M1.b,X0.a,L6.a,2,intra
748,296,,324,2,M1.b,X0.a,L5.a,1,intra
749,297,,320,2,M1.b,X0.a,L3.a,2,intra
750,297,,330,2,M1.b,X0.a,L5.a,2,intra
751,297,,404,2,M1.b,X0.a,L4.a,2,intra
752,297,,345,2,M4.a,X1.a,L1.c,2,intra
753,297,,332,2,M4.a,X1.a,L3.a,1,intra
754,297,,416,2,M1.b,X0.a,L6.b,2,intra
755,298,,356,2,M9.b,X2.a,L1.c,1,intra
756,298,,347,2,M4.a,X1.a,L1.c,1,intra
757,298,,368,2,M1.b,X0.a,L4.a,1,intra
758,298,,319,2,M1.b,X0.a,L3.a,1,intra
759,298,,333,2,M1.b,X0.a,L5.a,2,intra
760,298,,416,2,M9.b,X2.a,L5.a,2,intra
761,298,,327,2,M4.a,X1.a,L3.a,1,intra
762,298,,404,2,M4.a,X1.a,L5.a,2,intra
763,299,,404,2,M4.a,X1.a,L6.a,2,intra
764,299,,417,2,M4.a,X1.a,L3.a,2,intra
765,299,,320,2,M1.b,X0.a,L3.a,2,intra
766,299,,349,2,M4.a,X1.a,L1.c,2,intra
767,299,,419,2,M1.b,X0.a,L4.b,2,intra
768,300,,329,2,M1.b,X0.a,L3.a,2,intra
769,300,,404,2,M1.b,X0.a,L6.b,4,intra
770,300,,356,2,M4.a,X1.a,L1.c,2,intra
771,300,,325,2,M1.b,X0.a,L5.a,2,intra
772,301,,327,2,M1.b,X0.a,L3.a,2,intra
773,301,,417,2,M1.b,X0.a,L6.a,4,intra
774,301,,332,2,M4.a,X1.a,L6.a,2,intra
775,301,,362,2,M4.a,X1.a,L1.c,2,intra
776,301,,392,2,M1.b,X0.a,L4.b,2,intra
777,302,,422,2,M1.b,X0.a,L4.c,2,intra
778,302,,326,2,M1.b,X0.a,L3.a,2,intra
779,303,,323,2,M1.b,X0.a,L3.a,2,intra
780,303,,422,2,M1.b,X0.a,L4.a,2,intra
781,304,,323,2,M1.b,X0.a,L3.a,1,intra
782,304,,420,2,M1.b,X0.a,L4.b,2,intra
783,305,,381,2,M3.b,X1.a,L2.a,1,intra
784,305,,362,2,M1.b,X0.a,L6.a,2,intra
785,305,,421,2,M3.b,X1.a,L4.b,2,intra
786,305,,419,2,M1.b,X0.a,L4.b,4,intra
787,305,,368,2,M1.b,X0.a,L3.a,2,intra
788,306,,422,2,M8.b,X0.a,L6.b,1,intra
789,306,,420,2,M8.b,X0.a,L3.b,2,intra
790,307,,422,2,M9.b,X0.a,L5.a,2,intra
791,308,,423,2,M7.b,X0.a,L5.a,8,intra
792,309,,423,2,M7.b,X0.a,L5.a,2,intra
793,309,,426,2,M7.b,X0.a,L6.a,4,intra
794,312,,427,2,M7.b,X1.a,L5.b,2,intra
795,313,,423,2,M6.b,X0.a,L6.b,2,intra
796,313,,428,2,M8.a,X1.a,L5.a,2,intra
797,314,,426,2,M6.b,X0.a,L6.b,2,intra
798,314,,428,2,M8.b,X1.a,L4.a,1,intra
799,314,,433,2,M8.b,X1.a,L6.b,2,intra
800,315,,423,2,M6.b,X0.a,L6.c,1,intra
801,315,,433,2,M9.b,X1.a,L5.a,2,intra
802,316,,427,2,M5.b,X0.a,L5.c,2,intra
803,317,,428,2,M5.b,X0.a,L5.a,8,intra
804,318,,428,2,M5.b,X0.a,L6.c,2,intra
805,318,,433,2,M5.b,X0.a,L5.b,4,intra
806,319,,444,2,M6.a,X0.a,L5.a,2,intra
807,319,,437,2,M8.a,X1.a,L5.a,2,intra
808,319,,423,2,M6.a,X0.a,L3.c,1,intra
809,320,,442,2,M8.b,X1.a,L6.b,1,intra
810,320,,437,2,M8.b,X1.a,L4.a,1,intra
811,320,,426,2,M6.a,X0.a,L3.c,1,intra
812,320,,444,2,M6.a,X0.a,L5.a,1,intra
813,321,,442,2,M6.a,X0.a,L5.a,4,intra
814,321,,423,2,M6.a,X0.a,L3.c,2,intra
815,324,,443,2,M7.b,X0.a,L5.b,2,intra
816,324,,444,2,M7.b,X0.a,L6.a,4,intra
817,325,,444,2,M9.a,X1.a,L6.b,2,intra
818,325,,443,2,M8.a,X0.a,L5.b,1,intra
819,327,,451,2,M6.a,X1.a,L5.a,2,intra
820,327,,437,2,M5.b,X0.a,L5.a,2,intra
821,327,,443,2,M5.b,X0.a,L6.b,1,intra
822,327,,428,2,M6.a,X1.a,L3.c,1,intra
823,328,,427,2,M6.a,X1.a,L3.c,2,intra
824,329,,442,2,M5.b,X0.a,L5.b,2,intra
825,329,,428,2,M6.a,X1.a,L3.c,1,intra
826,330,,444,2,M5.b,X0.a,L6.a,1,intra
827,330,,437,2,M5.b,X0.a,L5.c,1,intra
828,330,,433,2,M6.a,X1.a,L3.c,1,intra
829,330,,451,2,M6.a,X1.a,L4.b,1,intra
830,331,,443,2,M5.b,X0.a,L5.c,1,intra
831,331,,451,2,M7.b,X1.a,L6.a,2,intra
832,331,,444,2,M5.b,X0.a,L6.a,2,intra
833,332,,437,2,M5.a,X0.a,L2.c,4,intra
834,332,,451,2,M5.a,X0.a,L6.b,2,intra
835,333,,451,2,M5.a,X0.a,L4.a,1,intra
836,333,,442,2,M5.a,X0.a,L2.c,2,intra
837,333,,437,2,M6.a,X1.a,L2.c,2,intra
838,334,,444,2,M5.a,X0.a,L2.c,2,intra
839,334,,451,2,M8.a,X1.a,L5.b,1,intra
840,335,,444,2,M5.a,X0.a,L2.c,4,intra
841,335,,451,2,M5.a,X0.a,L4.a,2,intra
842,336,,443,2,M6.a,X0.a,L2.c,4,intra
843,336,,451,2,M6.a,X0.a,L5.a,4,intra
844,337,,451,2,M8.a,X1.a,L5.b,2,intra
845,337,,443,2,M6.a,X0.a,L2.c,2,intra
846,339,,423,2,M1.b,X0.a,L3.a,1,intra
847,339,,465,2,M1.b,X0.a,L6.a,2,intra
848,339,,457,2,M7.b,X1.a,L6.a,2,intra
849,340,,458,2,M9.a,X3.a,L6.a,2,intra
850,340,,470,2,M7.b,X1.a,L3.a,2,intra
851,340,,424,2,M1.b,X0.a,L3.a,1,intra
852,340,,479,2,M1.b,X0.a,L6.a,2,intra
853,340,,439,2,M9.a,X3.a,L3.a,1,intra
854,340,,459,2,M7.b,X1.a,L6.a,4,intra
855,340,,429,2,M1.b,X0.a,L5.b,1,intra
856,340,,455,2,M7.b,X1.a,L5.b,2,intra
857,341,,456,2,M7.b,X1.a,L5.a,4,intra
858,341,,470,2,M7.b,X1.a,L3.a,2,intra
859,341,,424,2,M1.b,X0.a,L3.a,1,intra
860,341,,440,2,M1.b,X0.a,L5.a,2,intra
861,341,,458,2,M9.b,X3.a,L5.a,2,intra
862,341,,460,2,M7.b,X1.a,L6.a,2,intra
863,342,,428,2,M1.b,X0.a,L6.b,1,intra
864,342,,423,2,M1.b,X0.a,L3.a,1,intra
865,342,,457,2,M8.a,X1.a,L5.a,2,intra
866,342,,443,2,M8.a,X1.a,L3.a,1,intra
867,342,,444,2,M1.b,X0.a,L5.a,2,intra
868,343,,455,2,M8.b,X2.a,L4.a,2,intra
869,343,,424,2,M1.b,X0.a,L3.a,1,intra
870,343,,479,2,M1.b,X0.a,L6.a,2,intra
871,343,,462,2,M7.b,X1.a,L6.a,2,intra
872,343,,431,2,M8.b,X2.a,L3.a,2,intra
873,343,,461,2,M8.b,X2.a,L6.a,4,intra
874,344,,474,2,M1.b,X0.a,L6.a,1,intra
875,344,,466,2,M7.b,X1.a,L5.a,1,intra
876,344,,459,2,M9.b,X3.a,L4.a,1,intra
877,344,,468,2,M8.b,X2.a,L6.a,1,intra
878,344,,425,2,M1.b,X0.a,L3.a,1,intra
879,344,,463,2,M7.b,X1.a,L6.a,1,intra
880,344,,456,2,M8.b,X2.a,L4.a,1,intra
881,344,,474,2,M7.b,X1.a,L3.a,1,intra
882,344,,432,2,M1.b,X0.a,L5.a,1,intra
883,344,,438,2,M8.b,X2.a,L3.a,1,intra
884,344,,461,2,M9.b,X3.a,L5.a,1,intra
885,345,,437,2,M1.b,X0.a,L6.b,1,intra
886,345,,464,2,M8.b,X1.a,L6.b,1,intra
887,345,,426,2,M1.b,X0.a,L3.a,1,intra
888,345,,444,2,M8.b,X1.a,L3.a,1,intra
889,345,,433,2,M1.b,X0.a,L5.a,1,intra
890,345,,457,2,M8.b,X1.a,L4.a,1,intra
891,346,,426,2,M1.b,X0.a,L3.a,2,intra
892,346,,464,2,M7.b,X1.a,L6.a,1,intra
893,346,,465,2,M7.b,X1.a,L3.a,2,intra
894,347,,423,2,M1.b,X0.a,L3.a,1,intra
895,347,,464,2,M9.b,X1.a,L5.a,2,intra
896,347,,442,2,M1.b,X0.a,L5.a,2,intra
897,348,,465,2,M1.b,X0.a,L6.a,4,intra
898,348,,423,2,M1.b,X0.a,L3.a,2,intra
899,349,,465,2,M1.b,X0.a,L6.a,1,intra
900,349,,426,2,M1.b,X0.a,L3.a,1,intra
901,349,,465,2,M9.b,X1.a,L5.a,1,intra
902,349,,457,2,M9.b,X1.a,L4.b,1,intra
903,350,,460,2,M7.a,X1.a,L4.b,2,intra
904,350,,483,2,M8.a,X2.a,L3.a,1,intra
905,350,,424,2,M1.b,X0.a,L3.a,1,intra
906,350,,467,2,M8.a,X2.a,L5.a,2,intra
907,350,,441,2,M1.b,X0.a,L5.a,2,intra
908,350,,468,2,M7.a,X1.a,L5.a,4,intra
909,351,,423,2,M1.b,X0.a,L3.a,1,intra
910,351,,465,2,M8.b,X1.a,L4.a,2,intra
911,352,,483,2,M1.b,X0.a,L6.b,1,intra
912,352,,424,2,M1.b,X0.a,L3.a,1,intra
913,352,,466,2,M8.b,X2.a,L4.a,4,intra
914,352,,469,2,M8.b,X2.a,L6.b,2,intra
915,352,,462,2,M7.a,X1.a,L4.a,2,intra
916,352,,430,2,M8.b,X2.a,L3.a,2,intra
917,353,,469,2,M7.a,X1.a,L5.a,2,intra
918,353,,463,2,M7.a,X1.a,L4.a,4,intra
919,353,,424,2,M1.b,X0.a,L3.a,1,intra
920,353,,467,2,M8.b,X2.a,L4.a,2,intra
921,354,,464,2,M7.a,X1.a,L4.a,2,intra
922,354,,423,2,M1.b,X0.a,L3.a,2,intra
923,355,,427,2,M1.b,X0.a,L3.a,2,intra
924,356,,428,2,M1.b,X0.a,L3.a,1,intra
925,356,,443,2,M6.b,X1.a,L5.a,1,intra
926,356,,457,2,M6.b,X1.a,L6.b,2,intra
927,356,,437,2,M1.b,X0.a,L6.b,2,intra
928,357,,430,2,M1.b,X0.a,L3.a,2,intra
929,357,,459,2,M6.b,X1.a,L6.b,4,intra
930,357,,446,2,M1.b,X0.a,L6.b,2,intra
931,357,,471,2,M8.a,X2.a,L3.a,2,intra
932,357,,448,2,M6.b,X1.a,L5.b,2,intra
933,358,,435,2,M1.b,X0.a,L6.c,1,intra
934,358,,460,2,M6.b,X1.a,L6.c,1,intra
935,358,,471,2,M8.a,X2.a,L3.a,1,intra
936,358,,431,2,M1.b,X0.a,L3.a,1,intra
937,358,,472,2,M8.a,X2.a,L5.a,2,intra
938,358,,438,2,M1.b,X0.a,L5.a,2,intra
939,358,,459,2,M9.b,X3.a,L5.a,2,intra
940,358,,453,2,M6.b,X1.a,L5.a,2,intra
941,358,,476,2,M9.b,X3.a,L3.a,1,intra
942,359,,470,2,M8.b,X3.a,L4.a,1,intra
943,359,,430,2,M1.b,X0.a,L3.a,1,intra
944,359,,473,2,M7.b,X2.a,L6.a,2,intra
945,359,,431,2,M8.b,X3.a,L3.a,1,intra
946,359,,461,2,M6.b,X1.a,L6.a,2,intra
947,359,,469,2,M6.b,X1.a,L4.a,1,intra
948,359,,474,2,M1.b,X0.a,L6.a,2,intra
949,360,,471,2,M8.b,X2.a,L4.a,2,intra
950,360,,473,2,M8.b,X2.a,L6.b,4,intra
951,360,,429,2,M1.b,X0.a,L3.a,1,intra
952,360,,434,2,M8.b,X2.a,L3.a,2,intra
953,360,,462,2,M6.b,X1.a,L6.b,2,intra
954,360,,482,2,M6.b,X1.a,L4.a,1,intra
955,360,,452,2,M1.b,X0.a,L6.b,2,intra
956,361,,445,2,M6.b,X1.a,L5.a,2,intra
957,361,,446,2,M1.b,X0.a,L6.c,1,intra
958,361,,473,2,M9.b,X3.a,L3.a,2,intra
959,361,,472,2,M6.b,X1.a,L4.a,2,intra
